player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0033572,Jamal Agnew,ATL,WR,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,254.5,284.0,238.5,238.5
00-0033576,Eric Saubert,SEA,TE,ACT,2025,1,False,week1_roster_veteran,10.403641205668935,12.778124916605517,17.0,3.0,4.0,4.0,True,10.403641205668935,21.200000000000003,17.0,21.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,8.0,11.0,True,True,5.1,False,False,95.0,99.0,63.0,66.0
00-0033589,David Moore,CAR,WR,ACT,2025,1,False,week1_roster_veteran,35.09645590974996,11.36696445813089,17.0,4.0,4.0,4.0,True,35.09645590974996,69.1,17.0,69.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,1.0,4.0,True,True,2.2,False,False,201.5,105.0,86.0,102.0
00-0033591,Noah Brown,WAS,WR,ACT,2025,1,False,week1_roster_veteran,41.370336266246674,12.792607602607928,17.0,3.0,4.0,4.0,True,41.370336266246674,68.80000000000001,11.0,106.32727272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,5.0,0.0,0.0,10.0,4.0,True,True,10.8,False,False,166.0,95.0,87.0,74.0
00-0033662,Cooper Rush,BAL,QB,ACT,2025,1,False,week1_roster_veteran,42.121454864379395,6.751531393831418,17.0,2.0,8.0,8.0,True,42.121454864379395,113.56,12.0,160.87666666666667,53.0,4.0,34.0,4.0,0.0,303.0,0.0,0.0,0.0,0.0,-4.0,0.0,4.0,True,True,3.720000000000001,False,False,64.0,41.0,32.0,48.0
00-0033699,Austin Ekeler,WAS,RB,ACT,2025,1,False,week1_roster_veteran,129.04281883410823,14.347159505059283,17.0,2.0,7.0,7.0,True,129.04281883410823,114.80000000000001,12.0,162.63333333333335,0.0,14.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,0.0,43.0,7.0,2.0,True,True,10.6,False,False,100.0,31.0,35.0,33.0
00-0033757,Robert Tonyan,KC,TE,ACT,2025,1,False,week1_roster_veteran,6.572251966627717,0.29513677809026423,17.0,4.0,4.0,4.0,True,6.572251966627717,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,True,True,0.6,False,False,117.0,120.0,132.5,132.5
00-0033854,Dare Ogunbowale,HOU,RB,ACT,2025,1,False,week1_roster_veteran,38.11827753655664,1.7139708696450016,17.0,4.0,7.0,7.0,True,38.11827753655664,46.5,17.0,46.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,76.0,10.0,1.0,25.0,13.0,16.0,True,True,21.1,False,False,85.0,80.0,61.0,76.0
00-0033857,JuJu Smith-Schuster,KC,WR,ACT,2025,1,False,week1_roster_veteran,20.060946528689172,12.310714259566016,17.0,4.0,4.0,4.0,True,20.060946528689172,44.1,14.0,53.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,345.0,33.0,0.0,0.0,45.0,17.0,True,True,57.0,False,False,85.0,150.0,106.0,111.0
00-0033858,Jonnu Smith,PIT,TE,ACT,2025,1,False,week1_roster_veteran,132.26093106308167,13.962049628461365,17.0,2.0,4.0,4.0,True,132.26093106308167,180.3,17.0,180.3,0.0,9.0,0.0,0.0,0.0,0.0,2.0,222.0,38.0,1.0,70.0,55.0,17.0,True,True,66.2,False,False,34.0,7.0,4.0,4.0
00-0033869,Mitchell Trubisky,BUF,QB,ACT,2025,1,False,week1_roster_veteran,57.09290359315489,6.511578498147736,17.0,2.0,8.0,8.0,True,57.09290359315489,15.26,9.0,28.824444444444442,37.0,9.0,25.0,0.0,4.0,313.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,True,True,29.12,False,False,51.0,36.0,54.0,60.0
00-0033873,Patrick Mahomes,KC,QB,ACT,2025,1,False,week1_roster_veteran,261.5863881110378,16.100641261795186,17.0,1.0,8.0,8.0,True,261.5863881110378,282.52,16.0,300.1775,539.0,64.0,315.0,11.0,22.0,3587.0,0.0,-10.0,1.0,5.0,422.0,1.0,14.0,True,True,281.18,False,False,11.0,6.0,12.0,14.0
00-0033881,Evan Engram,DEN,TE,ACT,2025,1,False,week1_roster_veteran,85.79755626820447,12.6816110868864,17.0,1.0,4.0,4.0,True,85.79755626820447,66.0,9.0,124.66666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,461.0,50.0,0.0,7.0,77.0,16.0,True,True,77.80000000000001,False,False,29.0,18.0,31.5,15.0
00-0033885,David Njoku,CLE,TE,ACT,2025,1,False,week1_roster_veteran,108.28475703017094,12.217573254541053,17.0,1.0,4.0,4.0,True,108.28475703017094,112.5,11.0,173.86363636363635,0.0,0.0,0.0,0.0,0.0,0.0,4.0,293.0,33.0,0.0,0.0,48.0,12.0,True,True,69.8,False,False,32.0,13.0,12.0,5.0
00-0033891,Zay Jones,ARI,WR,ACT,2025,1,False,week1_roster_veteran,10.000513611632934,12.55155685088327,17.0,4.0,4.0,4.0,True,10.000513611632934,12.4,11.0,19.163636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,12.0,0.0,0.0,18.0,8.0,True,True,24.3,False,False,135.0,205.0,142.0,146.0
00-0033897,Joe Mixon,HOU,RB,RES,2025,1,False,week1_roster_veteran,189.55704506574887,14.671967564966751,17.0,1.0,7.0,7.0,True,189.55704506574887,222.50000000000003,14.0,270.17857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,15.0,15.0,9.0
00-0033906,Alvin Kamara,NO,RB,ACT,2025,1,False,week1_roster_veteran,247.5669159581534,14.792112518694259,17.0,1.0,7.0,7.0,True,247.5669159581534,231.3,14.0,280.86428571428576,0.0,131.0,0.0,0.0,0.0,0.0,0.0,186.0,33.0,1.0,471.0,39.0,11.0,True,True,88.2,False,False,47.0,3.0,10.0,7.0
00-0033908,Cooper Kupp,SEA,WR,ACT,2025,1,False,week1_roster_veteran,129.1666171156864,14.301116160433219,17.0,2.0,4.0,4.0,True,129.1666171156864,141.5,12.0,200.45833333333331,1.0,0.0,0.0,1.0,0.0,0.0,2.0,593.0,47.0,0.0,0.0,71.0,16.0,True,True,92.80000000000001,False,False,55.0,36.0,40.0,25.0
00-0033921,Chris Godwin Jr.,TB,WR,INA,2025,1,False,week1_roster_veteran,135.1485633709953,14.436075352898113,17.0,2.0,4.0,4.0,True,135.1485633709953,112.80000000000001,7.0,273.9428571428572,0.0,0.0,0.0,0.0,0.0,0.0,2.0,360.0,33.0,0.0,0.0,52.0,9.0,True,True,64.5,False,False,80.5,29.0,55.0,2.0
00-0033923,Kareem Hunt,KC,RB,ACT,2025,1,False,week1_roster_veteran,113.56368104412287,13.897231591062123,17.0,2.0,7.0,7.0,True,113.56368104412287,143.9,13.0,188.17692307692306,0.0,163.0,0.0,0.0,0.0,0.0,1.0,143.0,18.0,8.0,611.0,25.0,17.0,True,True,138.39999999999998,False,False,30.0,38.0,30.0,25.0
00-0033936,C.J. Beathard,DET,QB,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,99.5,85.5,85.5
00-0033943,Josh Reynolds,NYJ,WR,ACT,2025,1,False,week1_roster_veteran,42.95005301350442,12.842370186553833,17.0,2.0,4.0,4.0,True,42.95005301350442,31.900000000000002,9.0,60.25555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,11.0,0.0,0.0,22.0,5.0,True,True,15.600000000000001,False,False,152.0,90.0,114.0,103.0
00-0033949,Joshua Dobbs,NE,QB,ACT,2025,1,False,week1_roster_veteran,7.183237973363331,4.750838414746829,17.0,2.0,8.0,8.0,True,7.183237973363331,32.839999999999996,2.0,279.14,10.0,10.0,7.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,-5.0,0.0,4.0,True,True,2.1,False,False,67.0,81.0,48.0,18.0
00-0033955,Jeremy McNichols,WAS,RB,ACT,2025,1,False,week1_roster_veteran,40.74302819234923,3.5600353967943654,17.0,4.0,7.0,7.0,True,40.74302819234923,57.300000000000004,16.0,60.88125,0.0,45.0,0.0,0.0,0.0,0.0,0.0,196.0,25.0,1.0,221.0,32.0,17.0,True,True,60.2,False,False,58.0,78.0,56.0,69.0
00-0034115,Jeff Wilson,MIA,RB,ACT,2025,1,False,week1_roster_veteran,11.217906847496222,1.2893832574937696,17.0,5.0,7.0,7.0,True,11.217906847496222,9.100000000000001,9.0,17.188888888888894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,161.0,141.0,93.0,100.0
00-0034159,Will Dissly,LAC,TE,ACT,2025,1,False,week1_roster_veteran,59.335928195889565,14.644038606773067,17.0,1.0,4.0,4.0,True,59.335928195889565,85.1,15.0,96.44666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,11.0,0.0,0.0,16.0,9.0,True,True,15.200000000000001,False,False,76.0,32.0,25.0,25.0
00-0034270,Tyler Conklin,LAC,TE,ACT,2025,1,False,week1_roster_veteran,56.694644546404916,15.347833770540541,17.0,2.0,4.0,4.0,True,56.694644546404916,94.4,16.0,100.30000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,7.0,0.0,2.0,10.0,10.0,True,True,13.8,False,False,79.5,34.0,19.0,22.0
00-0034272,Marquez Valdes-Scantling,SF,WR,ACT,2025,1,False,week1_roster_veteran,46.90003477084174,14.20800329503352,17.0,3.0,4.0,4.0,True,46.90003477084174,75.0,14.0,91.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,14.0,0.0,0.0,29.0,10.0,True,True,25.0,False,False,133.0,85.0,82.0,86.0
00-0034317,Keith Kirkwood,BAL,WR,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,284.0,238.5,238.5
00-0034348,Courtland Sutton,DEN,WR,ACT,2025,1,False,week1_roster_veteran,174.1010818664331,14.785220619581295,17.0,1.0,4.0,4.0,True,174.1010818664331,201.8,17.0,201.8,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1017.0,74.0,0.0,0.0,125.0,17.0,True,True,180.7,False,False,13.0,13.0,12.0,24.0
00-0034351,Dallas Goedert,PHI,TE,ACT,2025,1,False,week1_roster_veteran,109.82369224423135,13.188319805143907,17.0,1.0,4.0,4.0,True,109.82369224423135,82.6,10.0,140.42,0.0,0.0,0.0,0.0,0.0,0.0,11.0,591.0,60.0,0.0,0.0,82.0,15.0,True,True,155.1,False,False,3.0,11.0,26.0,9.0
00-0034353,Anthony Miller,BAL,WR,DEV,2025,1,False,week1_roster_veteran,7.933561656256561,0.7678622731796498,17.0,4.0,4.0,4.0,True,7.933561656256561,2.1,2.0,17.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,216.0,170.0,151.0
00-0034365,Ian Thomas,LV,TE,ACT,2025,1,False,week1_roster_veteran,8.944977659316539,9.552695419019226,17.0,3.0,4.0,4.0,True,8.944977659316539,2.2,5.0,7.480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,13.0,0.0,0.0,13.0,15.0,True,True,17.9,False,False,74.0,104.0,93.0,90.0
00-0034367,Nyheim Hines,LAC,RB,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,True,True,-0.2,False,False,184.5,171.0,146.0,146.0
00-0034383,Dalton Schultz,HOU,TE,ACT,2025,1,False,week1_roster_veteran,78.64054841799408,15.1782442656203,17.0,1.0,4.0,4.0,True,78.64054841799408,91.7,17.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,777.0,82.0,0.0,0.0,107.0,17.0,True,True,136.7,False,False,11.0,21.0,21.0,29.0
00-0034386,Justin Watson,HOU,WR,ACT,2025,1,False,week1_roster_veteran,33.68744990833902,4.526483856581452,17.0,4.0,4.0,4.0,True,33.68744990833902,51.900000000000006,17.0,51.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,4.0,3.0,True,True,4.5,False,False,188.0,108.0,97.0,113.0
00-0034407,Ray-Ray McCloud,ATL,WR,ACT,2025,1,False,week1_roster_veteran,35.5135827845516,14.021577790477966,17.0,3.0,4.0,4.0,True,35.5135827845516,113.50000000000001,17.0,113.50000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,0.0,0.0,15.0,6.0,True,True,10.4,False,False,168.5,104.0,54.0,67.0
00-0034411,Russell Gage,SF,WR,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,254.5,284.0,238.5,238.5
00-0034418,Cedrick Wilson Jr.,NO,WR,DEV,2025,1,False,week1_roster_veteran,15.952129959510092,10.869933301246741,17.0,4.0,4.0,4.0,True,15.952129959510092,41.94,15.0,47.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,0.0,0.0,9.0,10.0,True,True,6.9,False,False,177.0,165.0,110.0,118.0
00-0034419,Braxton Berrios,HOU,WR,INA,2025,1,False,week1_roster_veteran,11.834067542985242,1.769323177065114,17.0,4.0,4.0,4.0,True,11.834067542985242,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,0.0,8.0,3.0,True,True,6.7,False,False,178.0,191.0,238.5,238.5
00-0034487,Trent Sherfield,DEN,WR,ACT,2025,1,False,week1_roster_veteran,21.4508890865128,10.20396872046197,17.0,4.0,4.0,4.0,True,21.4508890865128,18.3,17.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,5.0,12.0,True,True,3.6,False,False,192.0,144.0,128.0,150.0
00-0034521,Allen Lazard,NYJ,WR,INA,2025,1,False,week1_roster_veteran,52.01111282392507,10.914596830935723,17.0,4.0,4.0,4.0,True,52.01111282392507,107.5,12.0,152.29166666666669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,10.0,0.0,0.0,18.0,10.0,True,True,18.0,False,False,146.0,78.0,58.0,46.0
00-0034577,Kyle Allen,DET,QB,ACT,2025,1,False,week1_roster_veteran,25.968701152906643,1.2186904771340514,17.0,3.0,8.0,8.0,True,25.968701152906643,0.76,1.0,12.92,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,True,True,-0.30000000000000004,False,False,105.0,54.0,65.0,63.0
00-0034613,Tanner Hudson,CIN,TE,ACT,2025,1,False,week1_roster_veteran,26.623592723409466,4.579634949574059,17.0,4.0,4.0,4.0,True,26.623592723409466,31.0,11.0,47.909090909090914,0.0,0.0,0.0,0.0,0.0,0.0,2.0,168.0,19.0,0.0,0.0,24.0,13.0,True,True,38.3,False,False,54.0,65.0,49.0,42.0
00-0034753,Mark Andrews,BAL,TE,ACT,2025,1,False,week1_roster_veteran,133.91804574862005,15.072294841771004,17.0,1.0,4.0,4.0,True,133.91804574862005,161.3,17.0,161.3,0.0,10.0,0.0,0.0,0.0,0.0,5.0,422.0,48.0,1.0,48.0,70.0,17.0,True,True,107.0,False,False,17.0,5.0,5.0,6.0
00-0034771,Mason Rudolph,PIT,QB,ACT,2025,1,False,week1_roster_veteran,9.034886450822283,5.884059370314189,17.0,2.0,8.0,8.0,True,9.034886450822283,95.80000000000001,8.0,203.57500000000002,54.0,7.0,38.0,2.0,2.0,310.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,True,True,17.0,False,False,54.0,76.0,37.0,37.0
00-0034775,Christian Kirk,HOU,WR,INA,2025,1,False,week1_roster_veteran,82.1599332295606,14.479468647724161,17.0,2.0,4.0,4.0,True,82.1599332295606,57.4,8.0,121.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239.0,28.0,0.0,0.0,53.0,13.0,True,True,43.900000000000006,False,False,102.5,55.0,92.0,59.0
00-0034791,Nick Chubb,HOU,RB,ACT,2025,1,False,week1_roster_veteran,96.80677265742705,11.079513838395272,17.0,2.0,7.0,7.0,True,96.80677265742705,62.800000000000004,8.0,133.45000000000002,0.0,122.0,0.0,0.0,0.0,0.0,0.0,67.0,13.0,3.0,506.0,20.0,15.0,True,True,81.8,False,False,54.0,47.0,55.0,40.0
00-0034796,Lamar Jackson,BAL,QB,ACT,2025,1,False,week1_roster_veteran,290.15280003869935,14.699849680029988,17.0,1.0,8.0,8.0,True,290.15280003869935,438.38,17.0,438.38,340.0,67.0,192.0,7.0,21.0,2549.0,0.0,0.0,0.0,2.0,349.0,0.0,13.0,True,True,218.86,False,False,20.0,1.0,1.0,1.0
00-0034798,Durham Smythe,CHI,TE,ACT,2025,1,False,week1_roster_veteran,12.571825645185154,12.183873875937621,17.0,3.0,4.0,4.0,True,12.571825645185154,9.8,17.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,6.0,17.0,True,True,4.5,False,False,96.5,93.0,78.0,84.0
00-0034827,DJ Moore,CHI,WR,ACT,2025,1,False,week1_roster_veteran,188.6173630232002,14.471629870168286,17.0,1.0,4.0,4.0,True,188.6173630232002,189.10000000000002,17.0,189.10000000000002,1.0,15.0,1.0,0.0,1.0,2.0,6.0,667.0,50.0,1.0,79.0,85.0,17.0,True,True,145.68,False,False,31.0,11.0,16.0,30.0
00-0034829,Mike Gesicki,CIN,TE,ACT,2025,1,False,week1_roster_veteran,59.413411527194334,14.506460611022467,17.0,1.0,4.0,4.0,True,59.413411527194334,111.0,17.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,307.0,28.0,0.0,0.0,43.0,13.0,True,True,56.7,False,False,40.0,31.0,14.0,19.0
00-0034837,Calvin Ridley,TEN,WR,ACT,2025,1,False,week1_roster_veteran,150.78518441062687,15.111658220745264,17.0,1.0,4.0,4.0,True,150.78518441062687,169.2,17.0,169.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,17.0,0.0,0.0,36.0,7.0,True,True,38.8,False,False,114.0,23.0,27.0,39.0
00-0034844,Saquon Barkley,PHI,RB,ACT,2025,1,False,week1_roster_veteran,247.80280015534555,13.654740426976097,17.0,1.0,7.0,7.0,True,247.80280015534555,334.8,16.0,355.725,0.0,281.0,0.0,0.0,0.0,0.0,2.0,273.0,37.0,7.0,1140.0,51.0,16.0,True,True,213.8,False,False,15.0,2.0,1.0,1.0
00-0034854,KhaDarel Hodge,ATL,WR,ACT,2025,1,False,week1_roster_veteran,14.586896774662502,13.496529115003016,17.0,4.0,4.0,4.0,True,14.586896774662502,22.6,15.0,25.613333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,10.0,10.0,True,True,4.6,False,False,187.0,172.0,125.0,136.0
00-0034855,Baker Mayfield,TB,QB,ACT,2025,1,False,week1_roster_veteran,275.3688006871124,14.194098579858915,17.0,1.0,8.0,8.0,True,275.3688006871124,367.8,17.0,367.8,585.0,55.0,343.0,11.0,26.0,3693.0,0.0,0.0,0.0,1.0,382.0,0.0,17.0,True,True,273.92,False,False,12.0,4.0,4.0,5.0
00-0034857,Josh Allen,BUF,QB,ACT,2025,1,False,week1_roster_veteran,252.70104915007494,11.987340972722642,17.0,1.0,8.0,8.0,True,252.70104915007494,374.34000000000003,17.0,374.34000000000003,507.0,112.0,319.0,10.0,25.0,3668.0,0.0,0.0,0.0,14.0,579.0,0.0,17.0,True,True,368.62,False,False,1.0,8.0,3.0,3.0
00-0034867,Malik Turner,SF,WR,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,True,True,0.0,False,True,254.5,284.0,238.5,238.5
00-0034869,Sam Darnold,SEA,QB,ACT,2025,1,False,week1_roster_veteran,251.76511855642343,14.635435566601695,17.0,1.0,8.0,8.0,True,251.76511855642343,315.96,17.0,315.96,506.0,35.0,323.0,14.0,25.0,4048.0,0.0,0.0,0.0,0.0,95.0,0.0,17.0,True,True,243.42000000000002,False,False,14.0,10.0,9.0,11.0
00-0034955,Brett Rypien,CIN,QB,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,87.0,99.5,85.5,85.5
00-0034959,Andrew Beck,NYJ,RB,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,45.0,6.0,0.0,5.0,9.0,17.0,True,True,20.0,False,False,86.0,171.0,146.0,146.0
00-0034960,Jakobi Meyers,LV,WR,ACT,2025,1,False,week1_roster_veteran,150.82188830430405,14.622711289881455,17.0,1.0,4.0,4.0,True,150.82188830430405,172.5,15.0,195.5,0.0,5.0,0.0,0.0,0.0,0.0,3.0,835.0,75.0,0.0,13.0,110.0,16.0,True,True,140.3,False,False,35.0,22.0,23.5,27.0
00-0034970,Irv Smith,HOU,TE,RES,2025,1,False,week1_roster_veteran,7.240276141738907,2.3073741299815103,17.0,4.0,4.0,4.0,True,7.240276141738907,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,116.0,132.5,132.5
00-0034972,Alexander Mattison,MIA,RB,RES,2025,1,False,week1_roster_veteran,60.39172644537307,12.826205446858905,17.0,3.0,7.0,7.0,True,60.39172644537307,119.4,14.0,144.9857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,64.0,33.0,35.0
00-0034975,Justice Hill,BAL,RB,ACT,2025,1,False,week1_roster_veteran,91.8217792295772,14.505084802088527,17.0,2.0,7.0,7.0,True,91.8217792295772,106.10000000000001,15.0,120.24666666666668,0.0,18.0,0.0,0.0,0.0,0.0,1.0,169.0,21.0,2.0,93.0,27.0,10.0,True,True,54.7,False,False,61.0,51.0,40.0,44.0
00-0034981,Foster Moreau,NO,TE,RES,2025,1,False,week1_roster_veteran,65.2770913579239,15.493825114658032,17.0,3.0,4.0,4.0,True,65.2770913579239,87.30000000000001,17.0,87.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,7.0,0.0,0.0,10.0,11.0,True,True,9.4,False,False,87.0,26.0,24.0,32.0
00-0034983,Hunter Renfrow,CAR,WR,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,15.0,0.0,0.0,26.0,6.0,True,True,28.4,False,False,125.0,284.0,238.5,238.5
00-0035021,Ashton Dulin,IND,WR,ACT,2025,1,False,week1_roster_veteran,13.076481620391732,8.593363510903636,17.0,4.0,4.0,4.0,True,13.076481620391732,18.2,15.0,20.62666666666667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,106.0,5.0,0.0,44.0,10.0,12.0,True,True,17.5,False,False,148.0,178.0,129.0,144.0
00-0035039,Stephen Carlson,CHI,TE,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,142.0,155.5,132.5,132.5
00-0035045,D.J. Montgomery,IND,WR,RES,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,284.0,238.5,238.5
00-0035100,Jake Browning,CIN,QB,ACT,2025,1,False,week1_roster_veteran,3.0082342218167906,4.050755870469073,17.0,2.0,8.0,8.0,True,3.0082342218167906,-0.2,3.0,-1.1333333333333333,134.0,9.0,81.0,8.0,6.0,771.0,0.0,0.0,0.0,1.0,39.0,0.0,5.0,True,True,48.74,False,False,45.0,87.0,105.0,106.0
00-0035125,Alec Ingold,MIA,RB,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,0.0,9.0,11.0,17.0,True,True,10.100000000000001,False,False,101.5,171.0,146.0,146.0
00-0035140,Mecole Hardman,GB,WR,DEV,2025,1,False,week1_roster_veteran,8.684589410456445,2.9982590029450424,17.0,4.0,4.0,4.0,True,8.684589410456445,27.2,11.0,42.03636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,0.0,False,True,254.5,209.0,119.0,122.0
00-0035208,Olamide Zaccheaus,CHI,WR,ACT,2025,1,False,week1_roster_veteran,40.79175808992799,13.84921655415811,17.0,4.0,4.0,4.0,True,40.79175808992799,91.9,17.0,91.9,0.0,4.0,0.0,0.0,0.0,0.0,2.0,313.0,39.0,0.0,25.0,66.0,16.0,True,True,65.3,False,False,79.0,97.0,69.0,84.0
00-0035228,Kyler Murray,ARI,QB,ACT,2025,1,False,week1_roster_veteran,233.25145571308556,13.495446415604244,17.0,1.0,8.0,8.0,True,233.25145571308556,303.24,17.0,303.24,177.0,29.0,110.0,3.0,6.0,962.0,0.0,0.0,0.0,1.0,173.0,0.0,5.0,True,True,79.78,False,False,38.0,15.0,10.0,13.0
00-0035229,T.J. Hockenson,MIN,TE,ACT,2025,1,False,week1_roster_veteran,70.81890644273086,12.487566256094643,17.0,1.0,4.0,4.0,True,70.81890644273086,66.0,10.0,112.19999999999999,0.0,1.0,0.0,0.0,0.0,0.0,3.0,438.0,51.0,0.0,0.0,66.0,15.0,True,True,87.30000000000001,False,False,26.0,24.0,31.5,17.0
00-0035243,Miles Sanders,DAL,RB,ACT,2025,1,False,week1_roster_veteran,95.58817399439013,12.79742133800589,17.0,2.0,7.0,7.0,True,95.58817399439013,65.3,11.0,100.91818181818182,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,1.0,117.0,8.0,4.0,True,True,24.700000000000003,False,False,83.0,48.0,53.0,48.0
00-0035249,Josh Oliver,MIN,TE,ACT,2025,1,False,week1_roster_veteran,36.10071403099633,14.739040760670191,17.0,2.0,4.0,4.0,True,36.10071403099633,54.8,15.0,62.10666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.0,15.0,0.0,0.0,20.0,15.0,True,True,47.5,False,False,48.0,49.0,35.0,37.0
