player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,model_rate_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_rate_points,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0037005,Tommy Tremble,CAR,TE,ACT,2023,1,False,week1_roster_veteran,41.29981063522481,2.612069079833544,15.247888002599836,17.0,2.0,4.0,4.0,True,41.29981063522481,44.900000000000006,17.0,44.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,3.0,194.0,23.0,0.0,0.0,32.0,16.0,True,True,48.900000000000006,False,False,3.0562500000000004,39.0,52.0,44.0,53.0
00-0037011,Tre' McKitty,LAC,TE,ACT,2023,1,False,week1_roster_veteran,16.470687666584826,1.0715934014283928,13.14623313591004,17.0,3.0,4.0,4.0,True,16.470687666584826,12.2,17.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,True,0.0,False,True,0.0,140.5,100.0,80.0,86.0
00-0037012,Trey Lance,DAL,QB,INA,2023,1,False,week1_roster_veteran,68.64465406040058,4.024998400382337,2.2851857015915202,17.0,3.0,8.0,8.0,True,68.64465406040058,12.46,2.0,105.91000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,41.0,56.0,51.0
00-0037013,Zach Wilson,NYJ,QB,ACT,2023,1,False,week1_roster_veteran,38.91948285520657,2.2351122970248403,7.227542390133039,17.0,2.0,8.0,8.0,True,38.91948285520657,100.42,9.0,189.6822222222222,368.0,36.0,221.0,7.0,8.0,2271.0,0.0,0.0,0.0,0.0,211.0,0.0,12.0,True,True,129.94,False,False,10.828333333333333,28.0,52.0,32.0,36.0
00-0037020,Bernhard Seikovits,ARI,TE,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0037031,Nikola Kalinic,LA,TE,DEV,2023,1,False,week1_roster_veteran,12.252320046313772,0.7927474838410339,2.4646110564033257,17.0,5.0,4.0,4.0,True,12.252320046313772,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,112.0,134.5,134.5
00-0037039,Devon Allen,PHI,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,287.5,245.0,245.0
00-0037055,Lance McCutcheon,HOU,WR,DEV,2023,1,False,week1_roster_veteran,5.2340649276748445,0.306364992855113,2.2384606983075614,17.0,5.0,4.0,4.0,True,5.2340649276748445,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,240.0,245.0,245.0
00-0037077,Sam Howell,WAS,QB,ACT,2023,1,False,week1_roster_veteran,136.8509949605964,8.030015449409719,8.842997058881064,17.0,1.0,8.0,8.0,True,136.8509949605964,18.259999999999998,1.0,310.41999999999996,612.0,48.0,388.0,21.0,21.0,3946.0,0.0,4.0,1.0,5.0,263.0,1.0,17.0,True,True,257.03999999999996,False,False,15.119999999999997,14.0,32.0,52.0,8.0
00-0037078,Cole Turner,WAS,TE,ACT,2023,1,False,week1_roster_veteran,12.791475732257247,0.7578166223256273,12.422933264567835,17.0,3.0,4.0,4.0,True,12.791475732257247,3.3000000000000003,10.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,11.0,0.0,0.0,15.0,12.0,True,True,17.5,False,False,1.4583333333333333,73.0,110.0,95.0,94.0
00-0037085,Tyler Badie,DEN,RB,DEV,2023,1,False,week1_roster_veteran,31.053115607415908,1.858674594274151,0.0052068362367698046,17.0,5.0,7.0,7.0,True,31.053115607415908,8.9,1.0,151.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,96.0,95.0,40.0
00-0037086,Grant Calcaterra,PHI,TE,ACT,2023,1,False,week1_roster_veteran,30.046567194894973,2.0282798829928135,13.801859446817819,17.0,3.0,4.0,4.0,True,30.046567194894973,10.6,14.0,12.87142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,0.0,0.0,4.0,13.0,True,True,5.9,False,False,0.4538461538461539,92.0,69.0,82.0,85.0
00-0037087,Trestan Ebner,CHI,RB,RES,2023,1,False,week1_roster_veteran,18.35479718979382,1.1590322641313198,2.696888514922671,17.0,5.0,7.0,7.0,True,18.35479718979382,7.2,14.0,8.742857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,125.0,100.0,114.0
00-0037091,Bo Melton,GB,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,218.0,16.0,0.0,21.0,24.0,5.0,True,True,37.900000000000006,False,False,7.580000000000001,116.0,287.5,245.0,245.0
00-0037093,Dareke Young,SEA,WR,RES,2023,1,False,week1_roster_veteran,6.46499257212788,0.42162595680427684,1.3333075217861374,17.0,5.0,4.0,4.0,True,6.46499257212788,3.4000000000000004,13.0,4.446153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,True,0.0,False,True,0.0,254.0,227.0,161.5,179.0
00-0037098,Samori Toure,GB,WR,ACT,2023,1,False,week1_roster_veteran,14.488812660370643,0.8947906706939548,10.823314636696894,17.0,2.0,4.0,4.0,True,14.488812660370643,16.700000000000003,11.0,25.809090909090916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,8.0,0.0,0.0,18.0,11.0,True,True,11.8,False,False,1.0727272727272728,166.0,170.0,133.0,144.0
00-0037120,Tyler Goodson,GB,RB,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,87.0,9.0,6.0,True,True,15.100000000000001,False,False,2.516666666666667,92.0,167.5,148.5,148.5
00-0037132,Britain Covey,PHI,WR,ACT,2023,1,False,week1_roster_veteran,5.214407132771877,0.3520387697368582,1.0515605593222286,17.0,5.0,4.0,4.0,True,5.214407132771877,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,0.0,0.0,6.0,8.0,True,True,6.2,False,False,0.775,179.0,241.0,245.0,245.0
00-0037156,Irvin Charles,NYJ,WR,INA,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,True,True,0.0,False,True,0.0,254.0,287.5,245.0,245.0
00-0037157,Zonovan Knight,DET,RB,DEV,2023,1,False,week1_roster_veteran,103.54432810213072,6.176037880601076,2.472953548888138,17.0,5.0,7.0,7.0,True,103.54432810213072,52.5,7.0,127.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,13.0,1.0,2.0,True,True,2.6,False,False,1.3,116.5,48.0,59.0,46.0
00-0037164,Curtis Hodges,WAS,TE,INA,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0037168,Armani Rogers,WAS,TE,RES,2023,1,False,week1_roster_veteran,33.62520150594014,2.00220145864205,4.328186162993476,17.0,5.0,4.0,4.0,True,33.62520150594014,11.5,11.0,17.772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,63.0,81.0,79.0
00-0037172,Kyric McGowan,WAS,WR,RES,2023,1,False,week1_roster_veteran,7.770385240051379,0.462701862632082,0.8308119065753302,17.0,5.0,4.0,4.0,True,7.770385240051379,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,200.0,245.0,245.0
00-0037185,Raleigh Webb,MIA,WR,DEV,2023,1,False,week1_roster_veteran,8.339065364465906,0.49023580852310866,1.6046464291870983,17.0,5.0,4.0,4.0,True,8.339065364465906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,197.0,245.0,245.0
00-0037197,Isiah Pacheco,KC,RB,ACT,2023,1,False,week1_roster_veteran,169.78043227617448,10.126343684719835,10.094099936932338,17.0,1.0,7.0,7.0,True,169.78043227617448,132.5,17.0,132.5,0.0,205.0,0.0,0.0,0.0,0.0,2.0,244.0,44.0,7.0,935.0,49.0,14.0,True,True,193.9,False,False,13.85,15.0,22.0,34.0,44.0
00-0037216,Justyn Ross,KC,WR,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6.0,0.0,0.0,11.0,10.0,True,True,8.3,False,False,0.8300000000000001,172.0,287.5,245.0,245.0
00-0037228,Jaylen Warren,PIT,RB,ACT,2023,1,False,week1_roster_veteran,97.77974210111947,5.849116248306702,15.45370156401392,17.0,2.0,7.0,7.0,True,97.77974210111947,79.3,16.0,84.25625,0.0,149.0,0.0,0.0,0.0,0.0,0.0,370.0,61.0,4.0,784.0,74.0,17.0,True,True,169.9,False,False,9.994117647058824,25.0,51.0,47.0,59.0
00-0037233,Gerrit Prince,KC,TE,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0037238,Drake London,ATL,WR,ACT,2023,1,False,week1_roster_veteran,119.93851807223656,7.948089866065853,15.531135393372521,17.0,1.0,4.0,4.0,True,119.93851807223656,146.60000000000002,17.0,146.60000000000002,1.0,0.0,1.0,0.0,0.0,22.0,2.0,905.0,69.0,0.0,0.0,110.0,16.0,True,True,137.88,False,False,8.6175,40.0,30.0,30.0,43.0
00-0037239,Chris Olave,NO,WR,ACT,2023,1,False,week1_roster_veteran,154.96614088932176,9.701655682317988,14.13427464695995,17.0,1.0,4.0,4.0,True,154.96614088932176,164.2,15.0,186.0933333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1123.0,87.0,0.0,0.0,138.0,16.0,True,True,185.8,False,False,11.6125,22.0,21.0,25.0,26.0
00-0037240,Jameson Williams,DET,WR,RES,2023,1,False,week1_roster_veteran,20.510620045760426,1.2833568593027502,2.2586174597734376,17.0,5.0,4.0,4.0,True,20.510620045760426,14.600000000000001,6.0,41.366666666666674,0.0,3.0,0.0,0.0,0.0,0.0,2.0,354.0,24.0,1.0,29.0,42.0,12.0,True,True,68.3,False,False,5.691666666666666,81.0,148.0,135.0,122.0
00-0037247,George Pickens,PIT,WR,ACT,2023,1,False,week1_roster_veteran,115.03705142756982,6.984587891049896,15.841833797775516,17.0,1.0,4.0,4.0,True,115.03705142756982,138.5,17.0,138.5,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1140.0,63.0,0.0,18.0,106.0,17.0,True,True,177.3,False,False,10.429411764705883,26.0,32.0,37.0,51.0
00-0037248,James Cook,BUF,RB,ACT,2023,1,False,week1_roster_veteran,102.16038144798145,6.234380327487883,12.850328765216414,17.0,1.0,7.0,7.0,True,102.16038144798145,97.2,16.0,103.275,0.0,237.0,0.0,0.0,0.0,0.0,4.0,445.0,44.0,2.0,1122.0,54.0,17.0,True,True,214.7,False,False,12.629411764705882,11.0,50.0,42.0,53.0
00-0037252,Greg Dulcich,DEN,TE,ACT,2023,1,False,week1_roster_veteran,90.17486066159715,5.396565611452577,15.202065315338903,17.0,2.0,4.0,4.0,True,90.17486066159715,69.6,10.0,118.31999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,4.0,2.0,True,True,4.0,False,False,2.0,97.0,17.0,30.0,15.0
00-0037256,Rachaad White,TB,RB,ACT,2023,1,False,week1_roster_veteran,145.2975339478048,8.359453406030399,12.871333972787061,17.0,1.0,7.0,7.0,True,145.2975339478048,120.1,17.0,120.1,0.0,272.0,0.0,0.0,0.0,0.0,3.0,549.0,64.0,6.0,990.0,70.0,17.0,True,True,239.9,False,False,14.111764705882353,6.0,33.0,37.0,49.0
00-0037257,David Bell,CLE,WR,ACT,2023,1,False,week1_roster_veteran,28.185151153303153,1.9473062421692786,12.992385119732797,17.0,2.0,4.0,4.0,True,28.185151153303153,33.400000000000006,16.0,35.487500000000004,0.0,0.0,0.0,0.0,0.0,0.0,3.0,167.0,14.0,0.0,0.0,23.0,15.0,True,True,41.7,False,False,2.7800000000000002,111.0,130.0,116.0,130.0
00-0037258,Dameon Pierce,HOU,RB,ACT,2023,1,False,week1_roster_veteran,168.82279853282677,9.927230520156472,13.509525465355651,17.0,1.0,7.0,7.0,True,168.82279853282677,155.4,13.0,203.2153846153846,0.0,145.0,0.0,0.0,0.0,0.0,0.0,101.0,13.0,2.0,416.0,17.0,13.0,True,True,70.2,False,False,5.4,54.0,24.0,24.0,20.0
00-0037261,Khalil Shakir,BUF,WR,ACT,2023,1,False,week1_roster_veteran,32.20289487997052,2.1116728476881343,12.853250688874393,17.0,2.0,4.0,4.0,True,32.20289487997052,27.1,14.0,32.90714285714286,0.0,1.0,0.0,0.0,0.0,0.0,2.0,611.0,39.0,0.0,10.0,45.0,17.0,True,True,93.6,False,False,5.5058823529411764,60.0,122.0,125.0,134.0
00-0037263,Tyler Allgeier,ATL,RB,ACT,2023,1,False,week1_roster_veteran,117.24301164832997,7.023784307764473,10.934267517468905,17.0,2.0,7.0,7.0,True,117.24301164832997,149.4,16.0,158.7375,0.0,186.0,0.0,0.0,0.0,0.0,1.0,193.0,18.0,4.0,683.0,23.0,17.0,True,True,126.6,False,False,7.447058823529411,36.0,42.0,28.0,34.0
00-0037265,Snoop Conner,JAX,RB,DEV,2023,1,False,week1_roster_veteran,11.454420931261396,0.6720920097243713,0.0,17.0,5.0,7.0,7.0,True,11.454420931261396,10.2,8.0,21.674999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,146.0,93.0,105.0
00-0037267,Jerome Ford,CLE,RB,ACT,2023,1,False,week1_roster_veteran,59.487951126413165,3.6615097403571104,8.111966588459154,17.0,2.0,7.0,7.0,True,59.487951126413165,1.2000000000000002,2.0,10.200000000000001,0.0,204.0,0.0,0.0,0.0,0.0,5.0,319.0,44.0,4.0,813.0,63.0,17.0,True,True,189.20000000000002,False,False,11.129411764705884,17.0,75.0,115.5,111.5
00-0037272,Montrell Washington,KC,WR,DEV,2023,1,False,week1_roster_veteran,16.491842914941582,1.0436129838189747,1.3964595174400645,17.0,5.0,4.0,4.0,True,16.491842914941582,5.2,14.0,6.314285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,254.0,165.0,156.0,173.0
00-0037273,Kyle Philips,TEN,WR,RES,2023,1,False,week1_roster_veteran,12.126730822095935,0.7316314698622459,1.4705073946539475,17.0,5.0,4.0,4.0,True,12.126730822095935,11.8,4.0,50.150000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,15.0,0.0,0.0,22.0,9.0,True,True,25.6,False,False,2.8444444444444446,135.0,179.0,140.0,114.0
00-0037276,Ty Chandler,MIN,RB,ACT,2023,1,False,week1_roster_veteran,72.66055844113285,4.3675920041439475,8.346563215235454,17.0,2.0,7.0,7.0,True,72.66055844113285,2.0,1.0,34.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,159.0,21.0,3.0,461.0,25.0,14.0,True,True,90.5,False,False,6.464285714285714,44.5,64.0,112.0,93.0
00-0037277,Teagan Quitoriano,HOU,TE,ACT,2023,1,False,week1_roster_veteran,41.23185851347905,2.4822770258762676,13.459051907120433,17.0,1.0,4.0,4.0,True,41.23185851347905,26.8,9.0,50.62222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,3.0,7.0,True,True,4.300000000000001,False,False,0.6142857142857144,95.0,53.0,59.0,47.0
00-0037282,James Mitchell,DET,TE,ACT,2023,1,False,week1_roster_veteran,28.127034199539498,1.7499470115928057,12.775362009600332,17.0,3.0,4.0,4.0,True,28.127034199539498,22.8,14.0,27.685714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,2.0,14.0,True,True,3.8000000000000003,False,False,0.27142857142857146,98.5,74.0,63.0,69.0
00-0037286,Kevin Harris,NE,RB,DEV,2023,1,False,week1_roster_veteran,19.748982781190882,1.1645869129188446,0.16500259856223995,17.0,5.0,7.0,7.0,True,19.748982781190882,11.2,5.0,38.08,0.0,16.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,1.0,65.0,3.0,4.0,True,True,19.8,False,False,4.95,86.0,117.0,91.0,92.0
00-0037291,Jalen Nailor,MIN,WR,ACT,2023,1,False,week1_roster_veteran,27.47723764117146,1.724520987340913,12.817721164974687,17.0,2.0,4.0,4.0,True,27.47723764117146,28.400000000000002,6.0,80.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,6.0,5.0,True,True,4.4,False,False,0.8800000000000001,185.0,132.0,123.0,93.0
00-0037292,Andrew Ogletree,IND,TE,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,147.0,9.0,0.0,0.0,21.0,12.0,True,True,31.200000000000003,False,False,2.6,54.0,154.0,134.5,134.5
00-0037299,Keaontay Ingram,ARI,RB,ACT,2023,1,False,week1_roster_veteran,60.873590591503316,3.599746887483564,9.336653807071693,17.0,2.0,7.0,7.0,True,60.873590591503316,16.1,11.0,24.881818181818186,0.0,35.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,74.0,4.0,7.0,True,True,12.0,False,False,1.7142857142857142,97.0,74.0,86.5,100.0
00-0037300,Mike Woods,CLE,WR,RES,2023,1,False,week1_roster_veteran,6.521893078155616,0.4552382258357326,3.1936794074318726,17.0,5.0,4.0,4.0,True,6.521893078155616,6.5,10.0,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,225.0,152.5,163.0
00-0037304,Connor Heyward,PIT,TE,ACT,2023,1,False,week1_roster_veteran,50.42311524788501,3.0880780356928565,14.995386360755367,17.0,1.0,4.0,4.0,True,50.42311524788501,29.8,17.0,29.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0,23.0,0.0,0.0,34.0,17.0,True,True,28.2,False,False,1.6588235294117646,58.0,41.0,54.0,65.0
00-0037306,John FitzPatrick,ATL,TE,INA,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,5.0,True,True,1.7000000000000002,False,False,0.34,104.5,154.0,134.5,134.5
00-0037311,Ko Kieft,TB,TE,ACT,2023,1,False,week1_roster_veteran,30.368657373637163,1.645532512575012,12.848031780007775,17.0,1.0,4.0,4.0,True,30.368657373637163,17.5,17.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,16.0,True,True,6.7,False,False,0.41875,90.0,68.0,75.0,80.0
00-0037317,Nick Muse,MIN,TE,INA,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,1.0,True,True,2.7,False,False,2.7,100.5,154.0,134.5,134.5
00-0037324,Chris Oladokun,KC,QB,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,94.5,82.0,82.0
00-0037327,Skylar Thompson,MIA,QB,INA,2023,1,False,week1_roster_veteran,12.962206769578211,0.7696012182339582,2.7289285699522763,17.0,5.0,8.0,8.0,True,12.962206769578211,21.46,7.0,52.11714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,69.0,49.0,56.0
00-0037329,Brittain Brown,LV,RB,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0037331,Zander Horvath,PIT,RB,DEV,2023,1,False,week1_roster_veteran,20.44739446560888,1.2161289222762075,0.9153081948952091,17.0,5.0,7.0,7.0,True,20.44739446560888,16.1,15.0,18.24666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,112.0,86.5,107.0
00-0037340,Zaire Mitchell-Paden,CLE,TE,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
